date,state,positive,negative,death,positiveIncrease,negativeIncrease,score
2020-3-29,VA,890,9719,22,151,1292
2020-3-29,VI,23,123,,1,17
2020-3-29,VT,235,3466,12,24,1303
2020-3-29,WA,4310,54896,189,587,5881
2020-3-29,WI,1112,16550,13,123,1318
2020-3-29,WV,113,2705,0,17,374
2020-3-29,WY,86,1554,0,4,79
2020-3-28,AK,85,2836,2,16,517
2020-3-28,AL,696,4184,3,109,0
2020-3-28,AR,404,2938,5,23,1393
2020-3-28,AS,0,,0,0,0
2020-3-28,AZ,873,7455,15,137,0
2020-3-28,CA,4643,20549,101,764,3169
2020-3-28,CO,1734,9942,31,304,1250
2020-3-28,CT,1291,7109,27,0,0
2020-3-28,DC,304,2211,4,37,314
2020-3-28,DE,214,36,3,51,0
2020-3-28,FL,3763,35366,54,998,7180
2020-3-28,GA,2366,8685,69,365,821
2020-3-28,GU,55,299,1,4,0
2020-3-28,HI,120,4357,0,14,0
2020-3-28,IA,298,4375,3,63,635
2020-3-28,ID,230,3342,4,41,674
2020-3-28,IL,3491,22000,47,465,3484
2020-3-28,IN,1232,7175,31,251,1220
2020-3-28,KS,261,3671,5,59,442
2020-3-28,KY,302,4821,8,54,1053
2020-3-28,LA,3315,21846,137,569,3233
2020-3-28,MA,4257,30792,44,1017,4661
2020-3-28,MD,992,11516,5,218,11422
2020-3-28,ME,211,3394,1,43,0
2020-3-28,MI,3657,9109,92,0,2559
2020-3-28,MN,441,15688,5,43,2083
2020-3-28,MO,838,10082,10,169,9713
2020-3-28,MP,2,,,2,0
2020-3-28,MS,663,2560,13,84,0
2020-3-28,MT,129,3256,1,21,666
2020-3-28,NC,935,16592,4,172,2219
2020-3-28,ND,83,2809,1,18,382
2020-3-28,NE,96,1904,2,11,143
2020-3-28,NH,187,3656,2,29,261
2020-3-28,NJ,11124,19386,140,2299,2839
2020-3-28,NM,191,9196,1,55,819
2020-3-28,NV,621,7901,10,86,1740
2020-3-28,NY,52318,103616,728,7683,2498
2020-3-28,OH,1406,19012,25,269,0
2020-3-28,OK,377,1180,15,55,96
2020-3-28,OR,479,9693,13,65,1183
2020-3-28,PA,2751,25254,34,533,4238
2020-3-28,PR,100,739,3,21,220
2020-3-28,RI,203,2306,,38,940
2020-3-28,SC,539,2408,13,83,101
2020-3-28,SD,68,2592,1,10,205
2020-3-28,TN,1373,16965,6,170,2077
2020-3-28,TX,2052,23208,27,321,1273
2020-3-28,UT,602,10710,2,122,1946
2020-3-28,VA,739,8427,17,135,1694
2020-3-28,VI,22,106,0,3,51
2020-3-28,VT,211,2163,12,27,86
2020-3-28,WA,3723,49015,175,516,5842
2020-3-28,WI,989,15232,13,147,2092
2020-3-28,WV,96,2331,0,20,552
2020-3-28,WY,82,1475,0,12,264
2020-3-27,AK,69,2319,1,10,518
2020-3-27,AL,587,4184,3,81,591
2020-3-27,AR,381,1545,3,46,41
2020-3-27,AS,0,,0,0,0
2020-3-27,AZ,736,7455,13,159,7108
2020-3-27,CA,3879,17380,78,873,0
